totalRequests,queriesPerSecond,latency_mean_ms,latency_p50_ms,latency_p75_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms
5731114.0,95397.2,0.33723000000000003,0.5242899999999999,0.5242899999999999,0.5242899999999999,0.5242899999999999,0.78643
