totalRequests,queriesPerSecond,latency_mean_ms,latency_p50_ms,latency_p75_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms
9968557.0,165884.9,0.83978,0.5242899999999999,1.05,1.57,2.36,9.96
