totalRequests,queriesPerSecond,latency_mean_ms,latency_p50_ms,latency_p75_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms
194245.0,3233.5,0.36993,0.5242899999999999,0.5242899999999999,0.5242899999999999,0.5242899999999999,0.5242899999999999
