totalRequests,queriesPerSecond,latency_mean_ms,latency_p50_ms,latency_p75_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms
6108851.0,101685.0,0.7433200000000001,0.78643,1.05,1.05,1.05,1.57
