totalRequests,queriesPerSecond,latency_mean_ms,latency_p50_ms,latency_p75_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms
9986257.0,166189.6,0.83974,0.5242899999999999,1.05,1.31,2.1,9.96
