totalRequests,queriesPerSecond,latency_mean_ms,latency_p50_ms,latency_p75_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms
5995392.0,99691.4,2.35,0.78643,1.05,1.31,2.88,44.04
