totalRequests,queriesPerSecond,latency_mean_ms,latency_p50_ms,latency_p75_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms
5980265.0,99468.0,2.73,0.78643,1.05,1.31,3.15,71.3
