totalRequests,queriesPerSecond,latency_mean_ms,latency_p50_ms,latency_p75_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms
1409116.0,23454.3,0.13852,0.26214,0.26214,0.26214,0.26214,0.5242899999999999
