totalRequests,queriesPerSecond,latency_mean_ms,latency_p50_ms,latency_p75_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms
6069921.0,101025.7,0.7419199999999999,0.78643,1.05,1.05,1.05,1.57
