totalRequests,queriesPerSecond,latency_mean_ms,latency_p50_ms,latency_p75_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms
7138853.0,118829.1,0.16225,0.26214,0.26214,0.5242899999999999,0.5242899999999999,0.5242899999999999
