totalRequests,queriesPerSecond,latency_mean_ms,latency_p50_ms,latency_p75_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms
9054434.0,150620.4,9.17,1.05,6.55,28.31,58.72,104.86
