metric,mean,std
cache_hit_rate,14.203383333333333,0.10341434597783332
cache_hits,868548.7333333333,6663.354746534274
cache_misses,5246526.866666666,10726.616334222754
cpu_irq_max,0.0,0.0
cpu_irq_mean,0.0,0.0
cpu_irq_p50,0.0,0.0
cpu_irq_p75,0.0,0.0
cpu_irq_p90,0.0,0.0
cpu_irq_p99,0.0,0.0
cpu_irq_std,0.0,0.0
cpu_softirq_max,4.253333333333333,0.28251741885063153
cpu_softirq_mean,2.0319999999999996,0.03478009736061414
cpu_softirq_p50,2.126666666666667,0.10148325268098492
cpu_softirq_p75,2.6366666666666663,0.18473342085721572
cpu_softirq_p90,3.1963333333333335,0.1755480744319959
cpu_softirq_p99,3.963333333333333,0.19205482933595894
cpu_softirq_std,1.0193333333333334,0.017005746155310312
cpu_system_max,1.7033333333333334,0.19205482933595913
cpu_system_mean,0.4646666666666667,0.013578211078487239
cpu_system_p50,0.4,0.0
cpu_system_p75,0.8,0.0
cpu_system_p90,0.8,0.0
cpu_system_p99,1.3933333333333335,0.15959719411009737
cpu_system_std,0.36533333333333334,0.015916448515084437
cpu_user_max,2.43,2.525067428256398
cpu_user_mean,0.028666666666666667,0.015252661346824677
cpu_user_p50,0.0,0.0
cpu_user_p75,0.0,0.0
cpu_user_p90,0.0,0.0
cpu_user_p99,0.5853333333333334,0.3547678535113596
cpu_user_std,0.18866666666666668,0.1485036475421844
max_core_usage_max,34.126666666666665,24.571050155561654
max_core_usage_mean,8.586666666666668,0.1872732345206224
max_core_usage_p50,9.5,0.0
max_core_usage_p75,10.0,0.0
max_core_usage_p90,13.6,0.0
max_core_usage_p99,17.727666666666668,1.2815633861201239
max_core_usage_std,4.563999999999999,0.730501008991727
mem_used_max,68.71,0.08448627719626056
mem_used_mean,68.69766666666666,0.08190336329809933
mem_used_p50,68.7,0.08709883407113908
mem_used_p75,68.70333333333333,0.08502873077655161
mem_used_p90,68.70333333333333,0.08502873077655161
mem_used_p99,68.71,0.08448627719626056
mem_used_std,0.007666666666666667,0.01654322099591069
