metric,mean,std
totalRequests,6100039.566666666,8570.07578803383
queriesPerSecond,101532.32666666666,145.64255709366597
latency_mean_ms,0.7721296666666669,0.00475976707872119
latency_p50_ms,0.7864299999999996,2.2584051416334807e-16
latency_p75_ms,1.0500000000000005,2.2584051416334807e-16
latency_p90_ms,1.0500000000000005,2.2584051416334807e-16
latency_p95_ms,1.31,2.2584051416334807e-16
latency_p99_ms,2.0393333333333343,0.14776340206054317
