metric,mean,std
cache_hit_rate,11.077903333333333,0.07135035694922306
cache_hits,631587.2666666667,6383.416326341456
cache_misses,5069720.966666667,37332.11932563793
cpu_irq_max,0.0,0.0
cpu_irq_mean,0.0,0.0
cpu_irq_p50,0.0,0.0
cpu_irq_p75,0.0,0.0
cpu_irq_p90,0.0,0.0
cpu_irq_p99,0.0,0.0
cpu_irq_std,0.0,0.0
cpu_softirq_max,4.756666666666667,0.3380301285626653
cpu_softirq_mean,2.4183333333333334,0.05807743542673983
cpu_softirq_p50,2.533333333333333,0.10613372610104646
cpu_softirq_p75,3.0843333333333334,0.19560134216684522
cpu_softirq_p90,3.5316666666666667,0.19454781051122805
cpu_softirq_p99,4.3100000000000005,0.24544119318147245
cpu_softirq_std,1.066,0.025944237284527435
cpu_system_max,1.8966666666666667,0.24422055229017803
cpu_system_mean,0.602,0.020910317532508788
cpu_system_p50,0.5933333333333334,0.19286109586656028
cpu_system_p75,0.8,0.0
cpu_system_p90,1.199,0.005477225575051673
cpu_system_p99,1.6966666666666665,0.018257418583505505
cpu_system_std,0.4063333333333333,0.014735210781716322
cpu_user_max,1.2533333333333334,1.7926542319706547
cpu_user_mean,0.021,0.011551981469084384
cpu_user_p50,0.0,0.0
cpu_user_p75,0.0,0.0
cpu_user_p90,0.0,0.0
cpu_user_p99,0.453,0.20170223871699658
cpu_user_std,0.11766666666666666,0.09838991164059291
max_core_usage_max,23.493333333333332,11.047512852668921
max_core_usage_mean,10.052,0.6946862353014065
max_core_usage_p50,10.076666666666666,0.8160811882080891
max_core_usage_p75,13.571333333333333,1.2876890107886099
max_core_usage_p90,14.454333333333333,0.8761659555182423
max_core_usage_p99,18.637333333333334,1.6200637138031364
max_core_usage_std,4.482333333333333,0.41765918570324617
mem_used_max,68.52666666666667,0.04497764451087672
mem_used_mean,68.52066666666666,0.039210601428281595
mem_used_p50,68.52333333333333,0.04301830671520378
mem_used_p75,68.52333333333333,0.04301830671520378
mem_used_p90,68.52333333333333,0.04301830671520378
mem_used_p99,68.52666666666667,0.04497764451087672
mem_used_std,0.003666666666666667,0.012726115785600324
