metric,mean,std
cache_hit_rate,66.08346999999999,0.10180286274004696
cache_hits,6009108.9,26421.020349335544
cache_misses,3084142.466666667,22483.708365029022
cpu_irq_max,0.0,0.0
cpu_irq_mean,0.0,0.0
cpu_irq_p50,0.0,0.0
cpu_irq_p75,0.0,0.0
cpu_irq_p90,0.0,0.0
cpu_irq_p99,0.0,0.0
cpu_irq_std,0.0,0.0
cpu_softirq_max,3.7800000000000002,0.23982752423212447
cpu_softirq_mean,1.6203333333333334,0.04046994059736215
cpu_softirq_p50,1.7,0.0
cpu_softirq_p75,2.1766666666666667,0.15687318254659985
cpu_softirq_p90,2.6559999999999997,0.19464556648360662
cpu_softirq_p99,3.42,0.1864366398797598
cpu_softirq_std,0.9203333333333333,0.026455340811852385
cpu_system_max,1.7433333333333332,0.14546793303071956
cpu_system_mean,0.5003333333333333,0.023116397126108468
cpu_system_p50,0.4,0.0
cpu_system_p75,0.8,0.0
cpu_system_p90,0.9053333333333333,0.17779750848363562
cpu_system_p99,1.54,0.17733661737517428
cpu_system_std,0.38733333333333336,0.01638614497453372
cpu_user_max,1.2233333333333334,1.2667316982701187
cpu_user_mean,0.024666666666666667,0.009732042112432568
cpu_user_p50,0.0,0.0
cpu_user_p75,0.0,0.0
cpu_user_p90,0.0,0.0
cpu_user_p99,0.46966666666666673,0.3815800483952657
cpu_user_std,0.12566666666666668,0.08126938318750893
max_core_usage_max,21.209999999999997,8.232582449821162
max_core_usage_mean,7.744,0.20815445193910453
max_core_usage_p50,9.5,0.0
max_core_usage_p75,9.562666666666667,0.16364244735004627
max_core_usage_p90,13.578,0.10971436268470135
max_core_usage_p99,16.233999999999998,1.6240447590230829
max_core_usage_std,4.188,0.22583790341900017
mem_used_max,69.60999999999999,0.04025778999364847
mem_used_mean,69.607,0.03649751999132782
mem_used_p50,69.60666666666665,0.036514837167013404
mem_used_p75,69.60666666666665,0.036514837167013404
mem_used_p90,69.60999999999999,0.04025778999364847
mem_used_p99,69.60999999999999,0.04025778999364847
mem_used_std,0.001,0.00547722557505166
