metric,mean,std
totalRequests,10316786.466666667,27221.250652478433
queriesPerSecond,171733.84666666665,453.9383443880287
latency_mean_ms,0.49295400000000006,0.0036710240984001333
latency_p50_ms,0.5242900000000001,1.1292025708167404e-16
latency_p75_ms,0.7864299999999996,2.2584051416334807e-16
latency_p90_ms,1.31,2.2584051416334807e-16
latency_p95_ms,1.4573333333333336,0.13104180257837003
latency_p99_ms,2.2040000000000006,0.12955094857183425
