metric,mean,std
cache_hit_rate,72.15330333333333,0.22446062473732378
cache_hits,6569224.333333333,64454.85407650066
cache_misses,2535195.9,18902.72638855813
cpu_irq_max,0.0,0.0
cpu_irq_mean,0.0,0.0
cpu_irq_p50,0.0,0.0
cpu_irq_p75,0.0,0.0
cpu_irq_p90,0.0,0.0
cpu_irq_p99,0.0,0.0
cpu_irq_std,0.0,0.0
cpu_softirq_max,3.4733333333333336,0.25042492623171714
cpu_softirq_mean,1.2513333333333334,0.032348675113661116
cpu_softirq_p50,1.3066666666666669,0.03651483716701113
cpu_softirq_p75,2.033333333333333,0.1516196087157807
cpu_softirq_p90,2.484,0.07323085839104759
cpu_softirq_p99,3.2199999999999998,0.16273524086899444
cpu_softirq_std,0.9413333333333332,0.026487906587767528
cpu_system_max,1.6766666666666665,0.20117471105438697
cpu_system_mean,0.41566666666666663,0.012780193008453872
cpu_system_p50,0.4,0.0
cpu_system_p75,0.8,0.0
cpu_system_p90,0.8119999999999999,0.06572670690061992
cpu_system_p99,1.4433333333333336,0.18134237638032752
cpu_system_std,0.38866666666666666,0.013060425438846866
cpu_user_max,1.51,1.6261547621136272
cpu_user_mean,0.030000000000000002,0.013645764784420263
cpu_user_p50,0.0,0.0
cpu_user_p75,0.0,0.0
cpu_user_p90,0.0,0.0
cpu_user_p99,0.4696666666666667,0.2728203063194341
cpu_user_std,0.141,0.09883284390567114
max_core_usage_max,21.05,16.285359407593152
max_core_usage_mean,6.283333333333333,0.2591675444417261
max_core_usage_p50,5.506666666666666,1.3274121396558596
max_core_usage_p75,9.516666666666667,0.09128709291752775
max_core_usage_p90,9.773333333333333,1.0402033399800958
max_core_usage_p99,14.209333333333332,1.5420964980167104
max_core_usage_std,4.352666666666667,0.5356332593349173
mem_used_max,69.95333333333333,0.05074162634048779
mem_used_mean,69.93766666666667,0.044075431684337335
mem_used_p50,69.93666666666667,0.0490132517853531
mem_used_p75,69.94333333333334,0.05040069329936949
mem_used_p90,69.95,0.050854762771557656
mem_used_p99,69.95333333333333,0.05074162634048779
mem_used_std,0.011333333333333334,0.01960530071414244
